Chip,Type
i55780Gb,FunctionalPolymorphic
i55781Gb,FunctionalPolymorphic
i55782Gb,FunctionalPolymorphic
i55783Gb,NotSynthesized
i55784Gb,Failed
i55785Gb,FunctionalPolymorphic
i55786Gb,FunctionalPolymorphic
i55787Gb,Failed
i55788Gb,Failed
i55789Gb,FunctionalPolymorphic
i55790Gb,FunctionalPolymorphic
i55791Gb,FunctionalPolymorphic
i55792Gb,Failed
i55793Gb,Failed
i55794Gb,Failed
i55795Gb,FunctionalPolymorphic
i55796Gb,FunctionalPolymorphic
i55797Gb,NotSynthesized
i55798Gb,Failed
i55799Gb,FunctionalPolymorphic
i55800Gb,FunctionalPolymorphic
i55801Gb,FunctionalPolymorphic
i55802Gb,FunctionalIntergenomic
i55803Gb,FunctionalPolymorphic
i55804Gb,FunctionalPolymorphic
i55805Gb,FunctionalPolymorphic
i55806Gb,FunctionalMonomorphic
i55807Gb,NotSynthesized
i55808Gb,FunctionalPolymorphic
i55809Gb,FunctionalPolymorphic
i55810Gb,Failed
i55811Gb,NotSynthesized
i55812Gb,FunctionalPolymorphic
i55813Gb,FunctionalPolymorphic
i55814Gb,FunctionalPolymorphic
i55815Gb,FunctionalPolymorphic
i55816Gb,FunctionalPolymorphic
i55817Gb,Failed
i55818Gb,FunctionalMonomorphic
i55819Gb,Failed
i55820Gb,FunctionalIntergenomic
i55821Gb,FunctionalPolymorphic
i55822Gb,FunctionalPolymorphic
i55823Gb,FunctionalPolymorphic
i55824Gb,FunctionalIntergenomic
i55825Gb,NotSynthesized
i55826Gb,FunctionalIntergenomic
i55827Gb,FunctionalPolymorphic
i55828Gb,FunctionalPolymorphic
i55829Gb,FunctionalIntergenomic
i55830Gb,FunctionalPolymorphic
i55831Gb,Failed
i55832Gb,FunctionalPolymorphic
i55833Gb,FunctionalMonomorphic
i55834Gb,FunctionalPolymorphic
i55835Gb,FunctionalPolymorphic
i55836Gb,NotSynthesized
i55837Gb,Failed
i55838Gb,FunctionalPolymorphic
i55839Gb,FunctionalPolymorphic
i55840Gb,FunctionalPolymorphic
i55841Gb,Failed
i55842Gb,NotSynthesized
i55843Gb,FunctionalIntergenomic
i55844Gb,Failed
i55845Gb,FunctionalPolymorphic
i55846Gb,FunctionalPolymorphic
i55847Gb,FunctionalPolymorphic
i55848Gb,FunctionalIntergenomic
i55849Gb,Failed
i55850Gb,FunctionalPolymorphic
i55851Gb,FunctionalIntergenomic
i55852Gb,FunctionalIntergenomic
i55853Gb,NotSynthesized
i55854Gb,Failed
i55855Gb,NotSynthesized
i55856Gb,FunctionalMonomorphic
i55857Gb,FunctionalIntergenomic
i55858Gb,Failed
i55859Gb,Failed
i55860Gb,FunctionalPolymorphic
i55861Gb,FunctionalPolymorphic
i55862Gb,FunctionalPolymorphic
i55863Gb,FunctionalPolymorphic
i55864Gb,FunctionalPolymorphic
i55865Gb,FunctionalPolymorphic
i55866Gb,FunctionalMonomorphic
i55867Gb,FunctionalIntergenomic
i55868Gb,FunctionalPolymorphic
i55869Gb,NotSynthesized
i55870Gb,FunctionalPolymorphic
i55871Gb,FunctionalPolymorphic
i55872Gb,FunctionalPolymorphic
i55873Gb,FunctionalPolymorphic
i55874Gb,FunctionalPolymorphic
i55875Gb,FunctionalIntergenomic
i55876Gb,FunctionalPolymorphic
i55877Gb,FunctionalPolymorphic
i55878Gb,Failed
i55879Gb,FunctionalPolymorphic
i55880Gb,FunctionalPolymorphic
i55881Gb,FunctionalPolymorphic
i55882Gb,FunctionalMonomorphic
i55883Gb,FunctionalPolymorphic
i55884Gb,NotSynthesized
i55885Gb,FunctionalPolymorphic
i55886Gb,FunctionalPolymorphic
i55887Gb,Failed
i55888Gb,NotSynthesized
i55889Gb,NotSynthesized
i55890Gb,FunctionalIntergenomic
i55891Gb,FunctionalIntergenomic
i55892Gb,Failed
i55893Gb,FunctionalPolymorphic
i55894Gb,FunctionalPolymorphic
i55895Gb,Failed
i55896Gb,Failed
i55897Gb,FunctionalIntergenomic
i55898Gb,FunctionalPolymorphic
i55899Gb,FunctionalPolymorphic
i55900Gb,FunctionalPolymorphic
i55901Gb,FunctionalPolymorphic
i55902Gb,FunctionalIntergenomic
i55903Gb,FunctionalMonomorphic
i55904Gb,FunctionalIntergenomic
i55905Gb,NotSynthesized
i55906Gb,FunctionalPolymorphic
i55907Gb,Failed
i55908Gb,Failed
i55909Gb,FunctionalIntergenomic
i55910Gb,FunctionalMonomorphic
i55911Gb,FunctionalMonomorphic
i55912Gb,FunctionalPolymorphic
i55913Gb,FunctionalIntergenomic
i55914Gb,FunctionalPolymorphic
i55915Gb,FunctionalPolymorphic
i55916Gb,Failed
i55917Gb,FunctionalMonomorphic
i55918Gb,FunctionalPolymorphic
i55919Gb,FunctionalPolymorphic
i55920Gb,FunctionalPolymorphic
i55921Gb,FunctionalPolymorphic
i55922Gb,FunctionalPolymorphic
i55923Gb,FunctionalPolymorphic
i55924Gb,FunctionalIntergenomic
i55925Gb,FunctionalPolymorphic
i55926Gb,FunctionalPolymorphic
i55927Gb,FunctionalPolymorphic
i55928Gb,FunctionalPolymorphic
i55929Gb,FunctionalPolymorphic
i55930Gb,FunctionalIntergenomic
i55931Gb,FunctionalPolymorphic
i55932Gb,FunctionalMonomorphic
i55933Gb,FunctionalPolymorphic
i55934Gb,FunctionalPolymorphic
i55935Gb,FunctionalIntergenomic
i55936Gb,FunctionalIntergenomic
i55937Gb,FunctionalIntergenomic
i55938Gb,FunctionalPolymorphic
i55939Gb,FunctionalIntergenomic
i55940Gb,FunctionalPolymorphic
i55941Gb,Failed
i55942Gb,FunctionalPolymorphic
i55943Gb,FunctionalIntergenomic
i55944Gb,FunctionalPolymorphic
i55945Gb,FunctionalIntergenomic
i55946Gb,FunctionalPolymorphic
i55947Gb,NotSynthesized
i55948Gb,FunctionalMonomorphic
i55949Gb,FunctionalPolymorphic
i55950Gb,NotSynthesized
i55951Gb,FunctionalPolymorphic
i55952Gb,FunctionalIntergenomic
i55953Gb,FunctionalPolymorphic
i55954Gb,Failed
i55955Gb,FunctionalPolymorphic
i55956Gb,FunctionalPolymorphic
i55957Gb,FunctionalPolymorphic
i55958Gb,FunctionalPolymorphic
i55959Gb,FunctionalPolymorphic
i55960Gb,FunctionalPolymorphic
i55961Gb,Failed
i55962Gb,FunctionalPolymorphic
i55963Gb,FunctionalIntergenomic
i55964Gb,FunctionalIntergenomic
i55965Gb,FunctionalIntergenomic
i55966Gb,FunctionalIntergenomic
i55967Gb,Failed
i55968Gb,Failed
i55969Gb,FunctionalPolymorphic
i55970Gb,FunctionalMonomorphic
i55971Gb,FunctionalIntergenomic
i55972Gb,FunctionalPolymorphic
i55973Gb,FunctionalPolymorphic
i55974Gb,FunctionalMonomorphic
i55975Gb,FunctionalMonomorphic
i55976Gb,FunctionalIntergenomic
i55977Gb,Failed
i55978Gb,FunctionalPolymorphic
i55979Gb,FunctionalIntergenomic
i55980Gb,NotSynthesized
i55981Gb,FunctionalPolymorphic
i55982Gb,Failed
i55983Gb,Failed
i55984Gb,Failed
i55985Gb,Failed
i55986Gb,FunctionalPolymorphic
i55987Gb,FunctionalMonomorphic
i55988Gb,FunctionalPolymorphic
i55989Gb,NotSynthesized
i55990Gb,FunctionalIntergenomic
i55991Gb,FunctionalIntergenomic
i55992Gb,FunctionalPolymorphic
i55993Gb,FunctionalPolymorphic
i55994Gb,FunctionalPolymorphic
i55995Gb,FunctionalIntergenomic
i55996Gb,FunctionalPolymorphic
i55997Gb,FunctionalPolymorphic
i55998Gb,NotSynthesized
i55999Gb,FunctionalIntergenomic
i56000Gb,FunctionalPolymorphic
i56001Gb,FunctionalMonomorphic
i56002Gb,FunctionalPolymorphic
i56003Gb,Failed
i56004Gb,FunctionalIntergenomic
i56005Gb,FunctionalPolymorphic
i56006Gb,FunctionalPolymorphic
i56007Gb,FunctionalMonomorphic
i56008Gb,FunctionalPolymorphic
i56009Gb,NotSynthesized
i56010Gb,FunctionalIntergenomic
i56011Gb,FunctionalPolymorphic
i56012Gb,Failed
i56013Gb,FunctionalPolymorphic
i56014Gb,FunctionalPolymorphic
i56015Gb,FunctionalPolymorphic
i56016Gb,FunctionalPolymorphic
i56017Gb,FunctionalPolymorphic
i56018Gb,FunctionalPolymorphic
i56019Gb,FunctionalPolymorphic
i56020Gb,FunctionalIntergenomic
i56021Gb,FunctionalPolymorphic
i56022Gb,FunctionalMonomorphic
i56023Gb,Failed
i56024Gb,FunctionalPolymorphic
i56025Gb,FunctionalIntergenomic
i56026Gb,NotSynthesized
i56027Gb,Failed
i56028Gb,Failed
i56029Gb,FunctionalIntergenomic
i56030Gb,FunctionalPolymorphic
i56031Gb,FunctionalIntergenomic
i56032Gb,NotSynthesized
i56033Gb,FunctionalIntergenomic
i56034Gb,FunctionalPolymorphic
i56035Gb,FunctionalPolymorphic
i56036Gb,FunctionalPolymorphic
i56037Gb,FunctionalIntergenomic
i56038Gb,NotSynthesized
i56039Gb,NotSynthesized
i56040Gb,FunctionalPolymorphic
i56041Gb,FunctionalPolymorphic
i56042Gb,FunctionalIntergenomic
i56043Gb,FunctionalIntergenomic
i56044Gb,NotSynthesized
i56045Gb,Failed
i56046Gb,FunctionalIntergenomic
i56047Gb,FunctionalPolymorphic
i56048Gb,FunctionalPolymorphic
i56049Gb,FunctionalPolymorphic
i56050Gb,FunctionalPolymorphic
i56051Gb,FunctionalPolymorphic
i56052Gb,FunctionalIntergenomic
i56053Gb,FunctionalPolymorphic
i56054Gb,Failed
i56055Gb,Failed
i56056Gb,FunctionalPolymorphic
i56057Gb,FunctionalPolymorphic
i56058Gb,FunctionalPolymorphic
i56059Gb,FunctionalPolymorphic
i56060Gb,FunctionalPolymorphic
i56061Gb,FunctionalPolymorphic
i56062Gb,FunctionalPolymorphic
i56063Gb,NotSynthesized
i56064Gb,FunctionalPolymorphic
i56065Gb,FunctionalIntergenomic
i56066Gb,Failed
i56067Gb,FunctionalIntergenomic
i56068Gb,FunctionalMonomorphic
i56069Gb,FunctionalIntergenomic
i56070Gb,Failed
i56071Gb,FunctionalMonomorphic
i56072Gb,FunctionalIntergenomic
i56073Gb,FunctionalPolymorphic
i56074Gb,FunctionalPolymorphic
i56075Gb,FunctionalPolymorphic
i56076Gb,FunctionalPolymorphic
i56077Gb,FunctionalPolymorphic
i56078Gb,FunctionalMonomorphic
i56079Gb,Failed
i56080Gb,FunctionalPolymorphic
i56081Gb,NotSynthesized
i56082Gb,FunctionalPolymorphic
i56083Gb,FunctionalPolymorphic
i56084Gb,FunctionalMonomorphic
i56085Gb,NotSynthesized
i56086Gb,FunctionalPolymorphic
i56087Gb,Failed
i56088Gb,NotSynthesized
i56089Gb,FunctionalPolymorphic
i56090Gb,FunctionalPolymorphic
i56091Gb,FunctionalPolymorphic
i56092Gb,FunctionalPolymorphic
i56093Gb,FunctionalPolymorphic
i56094Gb,FunctionalPolymorphic
i56095Gb,NotSynthesized
i56096Gb,NotSynthesized
i56097Gb,FunctionalPolymorphic
i56098Gb,FunctionalPolymorphic
i56099Gb,FunctionalPolymorphic
i56100Gb,Failed
i56101Gb,FunctionalIntergenomic
i56102Gb,FunctionalIntergenomic
i56103Gb,FunctionalPolymorphic
i56104Gb,NotSynthesized
i56105Gb,FunctionalPolymorphic
i56106Gb,Failed
i56107Gb,FunctionalIntergenomic
i56108Gb,FunctionalPolymorphic
i56109Gb,Failed
i56110Gb,NotSynthesized
i56111Gb,FunctionalPolymorphic
i56112Gb,NotSynthesized
i56113Gb,Failed
i56114Gb,FunctionalPolymorphic
i56115Gb,NotSynthesized
i56116Gb,FunctionalIntergenomic
i56117Gb,FunctionalPolymorphic
i56118Gb,FunctionalIntergenomic
i56119Gb,FunctionalIntergenomic
i56120Gb,FunctionalMonomorphic
i56121Gb,NotSynthesized
i56122Gb,FunctionalMonomorphic
i56123Gb,FunctionalIntergenomic
i56124Gb,NotSynthesized
i56125Gb,FunctionalPolymorphic
i56126Gb,FunctionalPolymorphic
i56127Gb,FunctionalIntergenomic
i56128Gb,FunctionalPolymorphic
i56129Gb,Failed
i56130Gb,FunctionalPolymorphic
i56131Gb,FunctionalPolymorphic
i56132Gb,FunctionalPolymorphic
i56133Gb,FunctionalPolymorphic
i56134Gb,FunctionalPolymorphic
i56135Gb,FunctionalPolymorphic
i56136Gb,FunctionalPolymorphic
i56137Gb,FunctionalIntergenomic
i56138Gb,NotSynthesized
i56139Gb,FunctionalIntergenomic
i56140Gb,FunctionalMonomorphic
i56141Gb,NotSynthesized
i56142Gb,FunctionalPolymorphic
i56143Gb,FunctionalIntergenomic
i56144Gb,FunctionalPolymorphic
i56145Gb,NotSynthesized
i56146Gb,FunctionalPolymorphic
i56147Gb,NotSynthesized
i56148Gb,FunctionalIntergenomic
i56149Gb,Failed
i56150Gb,FunctionalIntergenomic
i56151Gb,FunctionalPolymorphic
i56152Gb,FunctionalPolymorphic
i56153Gb,FunctionalIntergenomic
i56154Gb,FunctionalIntergenomic
i56155Gb,NotSynthesized
i56156Gb,Failed
i56157Gb,FunctionalPolymorphic
i56158Gb,FunctionalIntergenomic
i56159Gb,FunctionalPolymorphic
i56160Gb,FunctionalPolymorphic
i56161Gb,Failed
i56162Gb,FunctionalIntergenomic
i56163Gb,FunctionalIntergenomic
i56164Gb,FunctionalPolymorphic
i56165Gb,Failed
i56166Gb,NotSynthesized
i56167Gb,FunctionalMonomorphic
i56168Gb,FunctionalPolymorphic
i56169Gb,FunctionalIntergenomic
i56170Gb,FunctionalMonomorphic
i56171Gb,FunctionalPolymorphic
i56172Gb,FunctionalPolymorphic
i56173Gb,FunctionalPolymorphic
i56174Gb,Failed
i56175Gb,NotSynthesized
i56176Gb,Failed
i56177Gb,NotSynthesized
i56178Gb,FunctionalIntergenomic
i56179Gb,FunctionalIntergenomic
i56180Gb,FunctionalIntergenomic
i56181Gb,FunctionalPolymorphic
i56182Gb,FunctionalMonomorphic
i56183Gb,FunctionalPolymorphic
i56184Gb,FunctionalIntergenomic
i56185Gb,FunctionalPolymorphic
i56186Gb,NotSynthesized
i56187Gb,FunctionalPolymorphic
i56188Gb,FunctionalPolymorphic
i56189Gb,FunctionalPolymorphic
i56190Gb,FunctionalPolymorphic
i56191Gb,FunctionalPolymorphic
i56192Gb,FunctionalPolymorphic
i56193Gb,FunctionalPolymorphic
i56194Gb,FunctionalPolymorphic
i56195Gb,FunctionalPolymorphic
i56196Gb,FunctionalPolymorphic
i56197Gb,FunctionalPolymorphic
i56198Gb,FunctionalIntergenomic
i56199Gb,Failed
i56200Gb,FunctionalPolymorphic
i56201Gb,FunctionalPolymorphic
i56202Gb,FunctionalIntergenomic
i56203Gb,FunctionalPolymorphic
i56204Gb,FunctionalIntergenomic
i56205Gb,Failed
i56206Gb,FunctionalIntergenomic
i56207Gb,FunctionalPolymorphic
i56208Gb,FunctionalPolymorphic
i56209Gb,FunctionalPolymorphic
i56210Gb,FunctionalIntergenomic
i56211Gb,FunctionalPolymorphic
i56212Gb,FunctionalMonomorphic
i56213Gb,FunctionalIntergenomic
i56214Gb,FunctionalPolymorphic
i56215Gb,FunctionalPolymorphic
i56216Gb,Failed
i56217Gb,FunctionalPolymorphic
i56218Gb,FunctionalPolymorphic
i56219Gb,FunctionalIntergenomic
i56220Gb,FunctionalPolymorphic
i56221Gb,FunctionalPolymorphic
i56222Gb,FunctionalPolymorphic
i56223Gb,FunctionalIntergenomic
i56224Gb,FunctionalIntergenomic
i56225Gb,FunctionalIntergenomic
i56226Gb,FunctionalPolymorphic
i56227Gb,Failed
i56228Gb,FunctionalPolymorphic
i56229Gb,FunctionalPolymorphic
i56230Gb,FunctionalPolymorphic
i56231Gb,FunctionalPolymorphic
i56232Gb,FunctionalPolymorphic
i56233Gb,FunctionalPolymorphic
i56234Gb,FunctionalPolymorphic
i56235Gb,FunctionalPolymorphic
i56236Gb,FunctionalPolymorphic
i56237Gb,FunctionalPolymorphic
i56238Gb,FunctionalPolymorphic
i56239Gb,FunctionalIntergenomic
i56240Gb,NotSynthesized
i56241Gb,FunctionalIntergenomic
i56242Gb,FunctionalPolymorphic
i56243Gb,FunctionalPolymorphic
i56244Gb,FunctionalPolymorphic
i56245Gb,FunctionalPolymorphic
i56246Gb,FunctionalPolymorphic
i56247Gb,NotSynthesized
i56248Gb,FunctionalIntergenomic
i56249Gb,FunctionalPolymorphic
i56250Gb,FunctionalPolymorphic
i56251Gb,NotSynthesized
i56252Gb,FunctionalIntergenomic
i56253Gb,FunctionalPolymorphic
i56254Gb,FunctionalIntergenomic
i56255Gb,FunctionalIntergenomic
i56256Gb,Failed
i56257Gb,FunctionalPolymorphic
i56258Gb,NotSynthesized
i56259Gb,FunctionalPolymorphic
i56260Gb,FunctionalIntergenomic
i56261Gb,FunctionalPolymorphic
i56262Gb,FunctionalPolymorphic
i56263Gb,FunctionalIntergenomic
i56264Gb,FunctionalPolymorphic
i56265Gb,FunctionalPolymorphic
i56266Gb,FunctionalPolymorphic
i56267Gb,FunctionalPolymorphic
i56268Gb,FunctionalIntergenomic
i56269Gb,FunctionalPolymorphic
i56270Gb,FunctionalPolymorphic
i56271Gb,Failed
i56272Gb,NotSynthesized
i56273Gb,FunctionalPolymorphic
i56274Gb,Failed
i56275Gb,FunctionalPolymorphic
i56276Gb,FunctionalMonomorphic
i56277Gb,FunctionalIntergenomic
i56278Gb,FunctionalPolymorphic
i56279Gb,Failed
i56280Gb,FunctionalPolymorphic
i56281Gb,FunctionalPolymorphic
i56282Gb,FunctionalIntergenomic
i56283Gb,FunctionalIntergenomic
i56284Gb,NotSynthesized
i56285Gb,FunctionalMonomorphic
i56286Gb,NotSynthesized
i56287Gb,FunctionalIntergenomic
i56288Gb,FunctionalPolymorphic
i56289Gb,FunctionalPolymorphic
i56290Gb,NotSynthesized
i56291Gb,FunctionalPolymorphic
i56292Gb,FunctionalPolymorphic
i56293Gb,FunctionalPolymorphic
i56294Gb,NotSynthesized
i56295Gb,NotSynthesized
i56296Gb,FunctionalIntergenomic
i56297Gb,FunctionalPolymorphic
i56298Gb,FunctionalPolymorphic
i56299Gb,FunctionalPolymorphic
i56300Gb,FunctionalPolymorphic
i56301Gb,Failed
i56302Gb,FunctionalPolymorphic
i56303Gb,FunctionalPolymorphic
i56304Gb,FunctionalMonomorphic
i56305Gb,FunctionalIntergenomic
i56306Gb,Failed
i56307Gb,FunctionalPolymorphic
i56308Gb,FunctionalPolymorphic
i56309Gb,FunctionalIntergenomic
i56310Gb,FunctionalPolymorphic
i56311Gb,NotSynthesized
i56312Gb,FunctionalIntergenomic
i56313Gb,FunctionalPolymorphic
i56314Gb,FunctionalMonomorphic
i56315Gb,Failed
i56316Gb,FunctionalIntergenomic
i56317Gb,FunctionalPolymorphic
i56318Gb,NotSynthesized
i56319Gb,FunctionalIntergenomic
i56320Gb,NotSynthesized
i56321Gb,FunctionalPolymorphic
i56322Gb,FunctionalIntergenomic
i56323Gb,FunctionalPolymorphic
i56324Gb,NotSynthesized
i56325Gb,FunctionalIntergenomic
i56326Gb,NotSynthesized
i56327Gb,FunctionalPolymorphic
i56328Gb,FunctionalMonomorphic
i56329Gb,FunctionalMonomorphic
i56330Gb,NotSynthesized
i56331Gb,Failed
i56332Gb,FunctionalIntergenomic
i56333Gb,FunctionalIntergenomic
i56334Gb,Failed
i56335Gb,FunctionalPolymorphic
i56336Gb,NotSynthesized
i56337Gb,Failed
i56338Gb,FunctionalPolymorphic
i56339Gb,FunctionalPolymorphic
i56340Gb,FunctionalPolymorphic
i56341Gb,Failed
i56342Gb,Failed
i56343Gb,Failed
i56344Gb,FunctionalPolymorphic
i56345Gb,Failed
i56346Gb,FunctionalPolymorphic
i56347Gb,FunctionalPolymorphic
i56348Gb,NotSynthesized
i56349Gb,NotSynthesized
i56350Gb,FunctionalPolymorphic
i56351Gb,NotSynthesized
i56352Gb,FunctionalIntergenomic
i56353Gb,FunctionalPolymorphic
i56354Gb,FunctionalMonomorphic
i56355Gb,FunctionalPolymorphic
i56356Gb,FunctionalPolymorphic
i56357Gb,FunctionalPolymorphic
i56358Gb,FunctionalPolymorphic
i56359Gb,FunctionalIntergenomic
i56360Gb,FunctionalPolymorphic
i56361Gb,NotSynthesized
i56362Gb,FunctionalMonomorphic
i56363Gb,FunctionalIntergenomic
i56364Gb,FunctionalMonomorphic
i56365Gb,FunctionalIntergenomic
i56366Gb,Failed
i56367Gb,FunctionalPolymorphic
i56368Gb,FunctionalPolymorphic
i56369Gb,Failed
i56370Gb,FunctionalIntergenomic
i56371Gb,NotSynthesized
i56372Gb,FunctionalPolymorphic
i56373Gb,FunctionalIntergenomic
i56374Gb,Failed
i56375Gb,FunctionalPolymorphic
i56376Gb,FunctionalPolymorphic
i56377Gb,FunctionalPolymorphic
i56378Gb,FunctionalIntergenomic
i56379Gb,Failed
i56380Gb,FunctionalIntergenomic
i56381Gb,FunctionalPolymorphic
i56382Gb,FunctionalPolymorphic
i56383Gb,FunctionalPolymorphic
i56384Gb,NotSynthesized
i56385Gb,FunctionalPolymorphic
i56386Gb,FunctionalIntergenomic
i56387Gb,FunctionalPolymorphic
i56388Gb,Failed
i56389Gb,FunctionalPolymorphic
i56390Gb,FunctionalPolymorphic
i56391Gb,FunctionalPolymorphic
i56392Gb,FunctionalIntergenomic
i56393Gb,FunctionalPolymorphic
i56394Gb,Failed
i56395Gb,FunctionalPolymorphic
i56396Gb,NotSynthesized
i56397Gb,NotSynthesized
i56398Gb,NotSynthesized
i56399Gb,Failed
i56400Gb,FunctionalPolymorphic
i56401Gb,FunctionalIntergenomic
i56402Gb,FunctionalPolymorphic
i56403Gb,Failed
i56404Gb,FunctionalPolymorphic
i56405Gb,FunctionalPolymorphic
i56406Gb,NotSynthesized
i56407Gb,FunctionalPolymorphic
i56408Gb,NotSynthesized
i56409Gb,Failed
i56410Gb,FunctionalPolymorphic
i56411Gb,Failed
i56412Gb,FunctionalPolymorphic
i56413Gb,FunctionalPolymorphic
i56414Gb,Failed
i56415Gb,FunctionalPolymorphic
i56416Gb,Failed
i56417Gb,Failed
i56418Gb,FunctionalPolymorphic
i56419Gb,Failed
i56420Gb,FunctionalIntergenomic
i56421Gb,FunctionalPolymorphic
i56422Gb,FunctionalPolymorphic
i56423Gb,FunctionalIntergenomic
i56424Gb,FunctionalPolymorphic
i56425Gb,FunctionalPolymorphic
i56426Gb,FunctionalPolymorphic
i56427Gb,FunctionalIntergenomic
i56428Gb,Failed
i56429Gb,FunctionalPolymorphic
i56430Gb,FunctionalPolymorphic
i56431Gb,FunctionalIntergenomic
i56432Gb,FunctionalPolymorphic
i56433Gb,FunctionalPolymorphic
i56434Gb,NotSynthesized
i56435Gb,NotSynthesized
i56436Gb,FunctionalIntergenomic
i56437Gb,FunctionalPolymorphic
i56438Gb,FunctionalPolymorphic
i56439Gb,Failed
i56440Gb,FunctionalPolymorphic
i56441Gb,FunctionalPolymorphic
i56442Gb,Failed
i56443Gb,FunctionalPolymorphic
i56444Gb,FunctionalPolymorphic
i56445Gb,FunctionalMonomorphic
i56446Gb,FunctionalPolymorphic
i56447Gb,FunctionalPolymorphic
i56448Gb,FunctionalPolymorphic
i56449Gb,FunctionalPolymorphic
i56450Gb,Failed
i56451Gb,FunctionalPolymorphic
i56452Gb,Failed
i56453Gb,FunctionalMonomorphic
i56454Gb,FunctionalPolymorphic
i56455Gb,Failed
i56456Gb,FunctionalPolymorphic
i56457Gb,FunctionalPolymorphic
i56458Gb,FunctionalPolymorphic
i56459Gb,FunctionalPolymorphic
i56460Gb,Failed
i56461Gb,FunctionalPolymorphic
i56462Gb,FunctionalPolymorphic
i56463Gb,FunctionalPolymorphic
i56464Gb,FunctionalPolymorphic
i56465Gb,FunctionalPolymorphic
i56466Gb,FunctionalIntergenomic
i56467Gb,FunctionalPolymorphic
i56468Gb,NotSynthesized
i56469Gb,Failed
i56470Gb,FunctionalPolymorphic
i56471Gb,FunctionalPolymorphic
i56472Gb,FunctionalPolymorphic
i56473Gb,FunctionalPolymorphic
i56474Gb,Failed
i56475Gb,FunctionalPolymorphic
i56476Gb,FunctionalPolymorphic
i56477Gb,FunctionalPolymorphic
i56478Gb,FunctionalPolymorphic
i56479Gb,FunctionalIntergenomic
i56480Gb,NotSynthesized
i56481Gb,FunctionalIntergenomic
i56482Gb,FunctionalPolymorphic
i56483Gb,FunctionalIntergenomic
i56484Gb,FunctionalPolymorphic
i56485Gb,Failed
i56486Gb,FunctionalPolymorphic
i56487Gb,Failed
i56488Gb,FunctionalPolymorphic
i56489Gb,FunctionalPolymorphic
i56490Gb,FunctionalPolymorphic
i56491Gb,FunctionalPolymorphic
i56492Gb,FunctionalPolymorphic
i56493Gb,FunctionalPolymorphic
i56494Gb,FunctionalPolymorphic
i56495Gb,FunctionalPolymorphic
i56496Gb,FunctionalPolymorphic
i56497Gb,NotSynthesized
i56498Gb,FunctionalPolymorphic
i56499Gb,Failed
i56500Gb,FunctionalPolymorphic
i56501Gb,FunctionalPolymorphic
i56502Gb,FunctionalPolymorphic
i56503Gb,FunctionalIntergenomic
i56504Gb,FunctionalPolymorphic
i56505Gb,FunctionalPolymorphic
i56506Gb,FunctionalPolymorphic
i56507Gb,Failed
i56508Gb,FunctionalIntergenomic
i56509Gb,FunctionalPolymorphic
i56510Gb,FunctionalPolymorphic
i56511Gb,FunctionalMonomorphic
i56512Gb,Failed
i56513Gb,Failed
i56514Gb,FunctionalPolymorphic
i56515Gb,Failed
i56516Gb,FunctionalPolymorphic
